,datetime,source,url,title,content
80,日期： 2009-06-02,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/563.html,温海明博士英文新著《儒家实用主义》近日在美国出版,NULL
81,日期： 2012-06-20,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3361.html,关于奖励毕业生赴西部、基层就业的通知,http://career.ruc.edu.cn/Article_Show.asp?ArticleID=7828
82,日期： 2014-04-02,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3458.html,关于组织申报2014年度北京市哲学社会科学规划项目的通知,各学院：
83,日期： 2015-09-21,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/675.html,俄罗斯哲学界关于苏联哲学的激烈争论,摘要：围绕对20世纪上半叶俄罗斯哲学的认识，俄罗斯哲学界产生严重分歧。焦点是对苏联哲学的评价。霍鲁日称赞宗教哲学，但对苏联哲学，即苏联版的马克思主义哲学，全盘否定。多数哲学家否定米丁、尤金等人代表的官方哲学，同时肯定具有创新精神的马克思主义哲学家。还有人提出苏联马克思主义哲学与宗教哲学都是俄罗斯文化与历史的产物，二者并非截然对立。双方的共同缺点是没有把苏联哲学放到俄罗斯社会发展历史中加以考察。
84,日期： 2014-10-27,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6006.html,哲学院刘玮副教授专访：在大学要学一些“超凡的东西”,受访教师简介：刘玮，生于1980年，北京人。1999.9-2003.7于北京大学学习，获哲学系/中国经济研究中心双学士学位；2003.9-2006.7于清华大学学习，获哲学硕士学位；2006.8-2010.8于香港中文大学学习，获哲学博士学位。2010年12月加入人大哲学院伦理学教研室，目前是哲学院副教授、院长助理、政治哲学研究中心副主任。研究方向为古希腊哲学、西方伦理学史、西方政治哲学史。
85,日期： 2016-02-29,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/702.html,向世陵：二程论仁与博爱,[内容提要] 建立在一气流通和同气同性基础上的“仁者以天地万物为一体”，为博爱之可能奠定了本体论的基石。不仅是我之气血自身的流通，也是我与气化生成的不同人物相互感通，并体现为“我”对天地万物的关爱。值得关注的不是差等与无差等的矛盾，而是一体之仁在不同时间和空间条件下如何与环境相适应而恰当表现。仁体是在其实施或作用之中才能生存的，用在最终的意义上决定着体的实现和完成。仁既是情感也是德性，爱可以出于私情，但仁却必须是大公，仁者公也。以存心爱物来彰显的博爱，并不只停留于理论的呼唤，而是已放诸于施政者的实践。
86,日期： 2011-06-16,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3247.html,大学生志愿服务西部计划通知,大学生志愿服务西部计划通知
87,日期： 2016-01-12,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3986.html,温海明：凡益之道，与时皆行,
88,日期： 2015-09-28,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3562.html,关于申请2015年校园地国家助学贷款有关工作的通知,"关于申请2015年校园地国家助学贷款
有关工作的通知"
89,日期： 2010-12-24,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3724.html,第五期爱国宗教界人士研修班结业典礼隆重举行,"第五期爱国宗教界人士研修班结业典礼隆重举行




(2010-12-23 04:43:34)



作者：哲学院、佛教与宗教学理论研究所



        12月23日上午，第五期爱国宗教界人士研修班结业典礼在中央统战部综合楼多功能厅隆重举行。中共中央委员、中央统战部常务副部长朱维群、中国人民大学党委书记程天权、教育部高等教育司副司长刘贵芹、国家宗教事务局四司副司长张剑、中国人民大学校长助理、哲学院院长郝立新出席结业典礼并在主席台就座。

 

                    结业典礼由中国人民大学副校长杨慧林主持。

 

                    在结业典礼上，中央统战部常务副部长朱维群、教育部高等教育司副司长刘贵芹、中国人民大学党委书记程天权相继致辞。

 

                    朱维群常务副部长代表中共中央统战部向第五期爱国宗教界人士研修班全体学员圆满完成学业表示热烈的祝贺。他指出，研修班是我国在高等院校对高层次爱国宗教界人士进行文化素质和专业知识培训的重要创举和成功尝试，为今后进一步做好爱国宗教界人士文化素质和专业知识培训工作开辟了路子，积累了经验，具有重要的现实意义和深远的历史意义。本期研修班成效显著、成绩可观，达到了预期的目标，他希望学员们以这次研修学习为契机，切实提高自己的文化素质和专业知识水平，努力做一个政治上靠得住、学识上有造诣、品德上能服众、能够带领广大信教群众拥护党的领导和社会主义制度、热爱祖国、维护祖国统一、促进社会和谐的宗教界代表人士。他还对中国人民大学的领导、老师和工作人员对研修班的精心安排和辛勤付出表示衷心的感谢。

 

                    刘贵芹副司长代表教育部高等教育司向全体学员圆满完成学业表示祝贺，向人民大学对研修班的精心安排和相关老师的辛勤付出表示感谢。他还对本期宗教班学员提出了殷切希望，希望研修班学员把在人民大学学到的知识更好地用到以后得学习、工作中，为我国经济社会发展和社会主义和谐社会的构建做出积极贡献。 



                    程天权代表学校致辞，向圆满完成学业的第五期爱国宗教界人士研修班全体学员表示热烈的祝贺，向各位学员介绍了胡锦涛总书记视察中国人民大学时对人大提出的希望，并希望各位学员能在将来以校友的身份访问母校人民大学。 

                    研修班学员代表天津市佛教协会副会长、天津玉佛禅寺住持演龙法师，福建省道教协会副会长、厦门市道教协会会长、厦门朝天宫住持郭汉文道长，天津市伊斯兰教协会副会长、天津滨海清真大寺教长黑振侗阿訇，中国天主教爱国会副主席、北京天主教爱国会主席、天主教北京教区李山主教，山东省基督教三自爱国会副主席、青岛市基督教三自爱国会主任孙斌牧师代表全体学员作了学习汇报。他们表示，学员们纷纷表示研修班效果明显，自身在文化素质和专业知识等方面均有很大的收获和提高。学员们衷心感谢4个月来中央统战部、教育部、国家宗教事务局和中国人民大学领导对研修班学员的关心厚爱以及任课老师们的辛勤培育，表示一定会以在中国人民大学的这次研修为新的起点，牢记母校实事求是的校训，立学为民、治学报国的宗旨，继续努力提高自己的文化素质和专业知识水平，更好地为宗教与社会主义社会相适应、建设社会主义和谐社会做出贡献。 

                    随后，在主席台就座的领导为研修班学员代表颁发了由中国人民大学校长纪宝成签发的结业证书。



                    中共中央统战部二局副局长马利怀，中央统战部二局宗教工作四处处长倪智泉，中国人民大学校长助理、后勤集团总经理黎玖高，校党委宣传部部长郑水泉，校党委统战部部长周淑真教授，教务处旋天颍副处长，研修班班主任、佛教与宗教学理论研究所执行所长张风雷教授，哲学院李秋零教授，法学院院长助理冯玉军教授，马克思主义学院何虎生教授，文学院尹振海副教授，哲学院团委书记、研修班副班主任张鹏举老师，哲学院团委常务副书记、党务秘书、研修班班主任助理杨澜洁老师等参加了结业典礼。
 



                    结业典礼结束后，朱维群常务副部长设午宴招待与会的领导、老师和学员。中国人民大学党委书记程天权、中央统战部二局局长赵学义、副局长袁莎、副局长马利怀，教育部高等教育司副司长刘贵芹、国家宗教局四司副司长张剑、中国人民大学副校长杨慧林等出席了午宴。 

                    爱国宗教界人事研修班是对全国五大宗教中青年爱国领袖进行文化知识和专业素质培训的高端研修班。继2006至2009年成功举办四期之后，中国人民大学再次受中共中央统战部和教育部委托举办第五期爱国宗教界人士研修班。本期研修班共有学员56人，包括佛教、道教、伊斯兰教、天主教、基督教等五大宗教全国性和各省市自治区宗教团体的负责人。 

                    自今年9月起，56名学员在中国人民大学进行了为期4个月的集中研修，学习了法律基础知识、管理学概论、古代汉语、中国近现代史纲要、哲学导论、伦理学专题等6门文化素质课和学科基础课以及宗教学概论、世界宗教史、宗教与当代社会等三门专业主干课，聆听了中国人民大学方立天教授、北京大学楼宇烈教授、许抗生教授、中央民族大学牟钟鉴教授、中国社会科学院世界宗教研究所卓新平所长、中国社会科学院世界宗教研究所原党委书记吴云贵教授的专题讲座，并赴唐山曹妃甸工业园区、乐亭李大钊纪念馆、唐山大地震纪念馆、开滦煤矿博物馆以及北京市各大宗教场所进行了社会考察，在文化素质、专业素养、思想观念、作风品格等方面得到了相应提升。"
90,日期： 2014-11-05,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3510.html,关于2015年度吴玉章青年学术沙龙主题征集的通知,关于2015年度吴玉章青年学术沙龙主题征集的通知
91,日期： 2018-10-30,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5419.html,2017-2018学年研究生学术类奖学金推荐名单公示,
92,日期： 2012-04-18,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3329.html,中古建筑科学研究院招聘,中古建筑科学研究院
93,日期： 2018-12-07,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5452.html,预告|学科国际前沿系列讲座之中西比较哲学：Classical Chinese Philosophy and the Problem of Evil,"学科国际前沿系列讲座之中西比较哲学：Classical Chinese Philosophy and the Problem of
Evil"
94,日期： 2020-01-20,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5900.html,我院多项成果获“第八届高等学校科学研究优秀成果奖（人文社会科学）”,高等学校科学研究优秀成果奖（人文社会科学）每三年评选一次，是我国人文社科领域最具公信力和影响力的重要奖项。
95,日期： 2019-05-21,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5632.html,第三十一届“人大马哲论坛”：黑格尔伦理国家观的矛盾及其解决——个人在何种意义上能成为国家的创建者,2019年5月17日10时，第三十一届“人大马哲论坛”在中国人民大学人文楼601会议室举行。本次论坛有幸邀请到清华大学哲学系韩立新教授带来题为“黑格尔伦理国家观的矛盾及其解决——个人在何种意义上能成为国家的创建者”的讲座。本次讲座由中国人民大学张文喜教授主持，校内外二十余名师生参与了此次论坛，反响热烈。
96,日期： 2010-04-23,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4084.html,[4-26]科学-社会-人文论坛26：徐明：“Actions as events”,
97,日期： 2014-03-19,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/862.html,关于提交本科课堂助教考勤表的通知,各位本科课堂助教同学：
98,日期： 2015-05-05,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3539.html,哲学院2015届优秀毕业生推荐名单公示,哲学院2015届优秀毕业生推荐名单公示
99,日期： 2017-12-07,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5095.html,2017---2018学年秋季学期本科课程表,哲学院2017-2018学年秋季学期本科生课表（终版）.doc
0,日期： 2017-05-09,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4915.html,两岸三校哲学论坛在渝举办，人大哲学九名学者参加交流,2017年4月26-29日，由中国人民大学哲学院、台湾辅仁大学哲学系与西南大学哲学系联合主办并由西南大学政治与公共管理学院哲学系承办的两岸三校“理性与文化”哲学论坛在西南大学（重庆北碚）举行。中国人民大学哲学院院长姚新中教授带队，欧阳谦教授、龚群教授、肖群忠教授、刘敬鲁教授、曹峰教授、吴琼教授、刘永谋教授、常晋芳副教授共9位老师参加论坛。来自中国人民大学、台湾辅仁大学和西南大学等高校的50多位学者和师生参加论坛。
1,日期： 2015-10-13,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4310.html,成中英教授与威廉姆斯教授哲学对话,
2,日期： 2014-10-30,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3899.html,赤子情怀育桃李  星斗其文济世长 —— 郭湛教授从教45周年暨“实践与主体”学术研讨会,
3,日期： 2013-09-18,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/895.html,2014哲学院推荐免试硕士生复试工作安排通知,哲学院2014年推荐免试硕士生复试工作安排
4,日期： 2015-09-23,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3557.html,中国人民大学哲学院2016年接收推荐免试硕士研究生工作办法,中国人民大学哲学院2016年
5,日期： 2016-12-09,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4028.html,AITIA古希腊哲学论坛系列讲座（十）张新刚：亚里士多德论政治友爱,12月1日下午，北大西方古典学中心、历史系助理教授张新刚老师在人文楼500会议室为哲院师生带来“亚里士多德论政治友爱”讲座，聂敏里老师和吴功青老师分别担任主持人和评议人，另外讲座还邀请到雷思温老师一同参加。本次活动以其鲜明的“友爱”特征吸引到院内外的许多老师和同学参与其中，现场氛围热烈融洽。
6,日期： 2018-04-03,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5172.html,刘增光：孔子的心学与史学——钱穆《论语》学探微,钱穆研究《论语》贯彻一生，他出版的第一部著作即是《论语文解》，其时在1918年。此后于1924年撰成《论语要略》，1935年出版《先秦诸子系年》，其中考订孔子生平。1952年在《论语要略》基础上作成《四书释义》，1963年出版《论语新解》，1974年撰作后来被译介至日本的《孔子传》。此皆述其有关《论语》与孔子之专著，若综观其相关之单篇论文，则更为洋洋大观。而尤其值得注意的两篇专文即是：约作于1970年左右的《孔子之史学与心学》、《孔子之心学》，其中提纲挈领地阐述了自己对孔学的理解。但要探究钱穆的《论语》学，仍应以最为详备的《论语新解》为中心，由此旁涉他书。
7,日期： 2016-01-04,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4341.html,亚里士多德论灵魂实体的实现的两种方式,
8,日期： 2011-03-14,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3219.html,哲学院2011年博士生考试导师与博士生见面安排,为了更好地选拔具有科研培养潜力的优秀考生，我校在初试阶段安排导师与博士生考生见面，主要考核考生的科研能力、思维能力和创新能力。考生在报到时提交公开发表的代表性学术论文，著作等科研成果。见面时主要向导师介绍本人科研经历和成果，对拟从事研究领域的了解、认知和科研设想等。
9,日期： 2019-09-27,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5692.html,中国人民大学哲学院领导班子“不忘初心、牢记使命”主题教育集中学习研讨会开展,中国人民大学哲学院领导班子
10,日期： 2018-05-19,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5212.html,2018哲学院“毕业去哪儿”系列讲座第一讲,
11,日期： 2011-11-11,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3759.html,人民网直播哲学院院庆五十五周年庆典,中国人民大学哲学院（系）55周年院庆大会
12,日期： 2019-10-09,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/251.html,学科介绍·外国哲学,外国哲学坚持已故苗力田、庞景仁先生开创的爱智慧、尚思辨、学以致知传统，形成一支充满活力的国家级优秀教学团队和学术共同体，在古希腊哲学、中世纪哲学、近代哲学、德国哲学、法国哲学、分析哲学均有特色和优势。《亚里士多德全集》和《康德著作全集》两套译著尤获好评。
13,日期： 2015-04-01,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3537.html,第十七届全国科学哲学学术会议征文通知,
14,日期： 2014-11-17,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3906.html,柏拉图主义哲学研究专家吕克•布里松教授举行系列讲座,10月28日至11月6日，“中国人民大学古希腊哲学名师讲座”第七次系列讲座于中国人民大学哲学院会议室举行。国际知名的柏拉图主义哲学研究专家吕克•布里松（Luc Brisson）教授以“柏拉图的理念论”为题，围绕柏拉图的哲学思想，为哲学院师生带来六场精彩讲座。我院院长助理刘玮副教授担任本次系列讲座主持人。
15,日期： 2017-04-12,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4865.html,第十九届人大马哲论坛 | 都市社会研究的几个问题,NULL
16,日期： 2015-06-17,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/795.html,《罗素文集》简介,"伯特兰•罗素是20世纪声誉卓著并拥有最广泛读者的思想家之一,同时又是著名的数学家、散文作家和社会活动家。与通常的隐居书斋脱离世事的纯学者不同，罗素是一个具有强烈社会关怀的人道主义者、和平主义者，他终其一生热衷于政治活动和社会事物、并且撰写了大量关于政治和社会方向的著作。他的胸怀充满正义、良知、睿智、温情，多姿多彩，博大精深。"
17,日期： 2014-03-24,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4233.html,余俊伟副教授：弗雷格的含义概念,
18,日期： 2012-08-01,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3370.html,关于提前报送“第七届中国人民大学高等教育教学成果奖”申报材料,NULL
19,日期： 2010-06-01,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4477.html,上海世博会攻略——我是如何一天半游览30个场馆的,
20,日期： 2014-03-01,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3404.html,司有仑教授讣告,"讣   
 告"
21,日期： 2016-05-19,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4360.html,人大哲学60年：法国哲学论坛,NULL
22,日期： 2012-05-21,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3346.html,中国人民大学2012年“村官座谈会”通知,
23,日期： 2011-10-11,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4525.html,哲学院两位博士获2011年校级优秀博士学位论文奖,
24,日期： 2016-06-08,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3603.html,中国人民大学哲学院2016年龙润奖学金、阳光创业奖学金评定工作通知,中国人民大学哲学院2016年
25,日期： 2011-03-13,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3128.html,方立天教授从教50周年学术研讨会邀请函,"下载邀请函及回执：



 
方立天老师从教五十周年邀请函.doc"
26,日期： 2010-10-20,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3152.html,2011年度研究生科研基金项目申报通知,
27,日期： 2007-12-28,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3641.html,方立天教授被国务院聘为中央文史馆馆员,2007年11月，我院方立天教授被国务院聘为中央文史馆馆员。
28,日期： 2019-12-31,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5881.html,第三届“我与茶道”有奖征稿启事,第三届“我与茶道”有奖征稿启事
29,日期： 2012-10-24,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/869.html,哲学院2009级本科生2013年推荐免试研究生拟录取情况,
30,日期： 2014-11-05,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3511.html,中国人民大学2014年度国家社会科学基金重大项目（第三批）（学院预申报截止日期为11月13日）,中国人民大学2014年度国家社会科学基金重大项目（第三批）
31,日期： 2018-12-07,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5453.html,预告 | 漫谈中日“生活茶”：从“生活美学”观茶之道,主讲人：刘悦笛  研究员
32,日期： 2018-09-26,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5550.html,吴玉章奖学金、宝钢优秀学生奖、京东特等奖学金哲学院推荐名单公示,根据吴玉章奖学金、宝钢奖学金、京东特等奖学金评奖要求，结合学生申报材料，经学院评审，推荐2015级本科生赵天翊同学参评京东特等奖学金、2015级博士生马超同学参评吴玉章、宝钢、京东特等奖学金，特此公示。公示期为3个工作日。在公示期内，如有异议，请向哲学院党委反映。联系方式ylj@ruc.edu.cn
33,日期： 2020-06-06,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6041.html,哲学院2020年博士招生复试线上报到安排通知,哲学院2020年博士招生复试线上报到安排通知：
34,日期： 2019-09-28,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5696.html,预告 | 欧洲与中国现代性比较：主体间性制度的文明哲学,讲座信息
35,日期： 2015-12-02,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3972.html,“平等主义与优先论”学术研讨会顺利召开,
36,日期： 2004-07-06,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/500.html,美国Temple大学Swidler教授来我系访问,
37,日期： 2015-06-01,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3545.html,中国人民大学哲学院2015年全国优秀大学生哲学夏令营通知,中国人民大学哲学院是国内哲学学科教学、科研和培养高级人材的重镇，目前国内哲学院系中规模最大、学科配备齐全、人才培养体系完善的哲学院系，是国家文科基础学科（哲学）人才培养和科学研究基地，教育部“211”工程的重点基地、“985”哲学社会科学创新基地。拥有国家级重点一级学科、教育部人文社会科学重点研究基地伦理学与道德建设研究中心和佛教与宗教学理论研究所，教学科研力量雄厚，与欧美、亚洲各国一流大学保持着经常性的联系，与港澳台地区哲学界保持密切的学术交流和合作关系。
38,日期： 2020-06-05,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6039.html,回顾 | 谈谈毛泽东研究的客观性,人大马克思主义哲学中国化系列讲座第一期
39,日期： 2011-06-09,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/519.html,管理哲学研究中心与首尔大学亚洲中心合作意向洽谈会,2011年6月6日，韩国首尔大学亚洲研究中心代表团林玄鎭教授一行应中国人民大学管理哲学研究中心的邀请来人民大学访问，就管理哲学研究中心与首尔大学亚洲中心开展合作进行洽谈。
40,日期： 2009-12-23,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3674.html,第四期爱国宗教界人士研修班结业典礼隆重举行,近日，第四期爱国宗教界人士研修班结业典礼在中央统战部综合楼多功能厅隆重举行。中央统战部常务副部长朱维群、国家宗教事务局局长王作安、中央文史馆馆员、中国人民大学佛教与宗教学理论研究所所长、中国人民大学宗教高等研究院院长方立天教授、国家宗教事务局四司司长吕晋光、中国人民大学副校长杨慧林教授、中国人民大学校长助理、哲学院院长郝立新教授、中国人民大学哲学院副院长、佛教与宗教学理论研究所知行所长、研修班班主任张风雷教授出席结业典礼并在主席台就座。结业典礼由中国人民大学校长助理、哲学院院长郝立新教授主持。
41,日期： 2019-05-08,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5522.html,党委统战部副部长阿勒泰·赛肯为哲学院2019年春季学期院党校暨入党积极分子培训班讲党课,党委统战部副部长阿勒泰·赛肯为哲学院2019年春季学期院党校暨入党积极分子培训班讲党课
42,日期： 2019-12-12,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5855.html,哲学院召开2019年学生工作年度总结会,12月11日下午15：30—17：00，哲学院“2019年学生工作年度总结会”在人文楼500会议室举行。本次年度总结会由哲学院团委书记杨澜洁老师主持，哲学院院长郝立新教授、哲学院党委书记徐飞教授、哲学院党委副书记张鹏举老师、哲学院党委专职辅导员韦莹莹老师以及哲学院部分学生骨干参会。
43,日期： 2011-12-27,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3765.html,第六期爱国宗教界人士研修班结业典礼隆重举行,2011年12月23日上午，第六期爱国宗教界人士研修班结业典礼在中央统战部综合楼多功能厅隆重举行。中共中央委员、中央统战部常务副部长朱维群，中国人民大学党委书记程天权，教育部高等教育司副司长刘贵芹，中央统战部二局局长赵学义、副局长袁莎，中国人民大学副校长杨慧林，中国人民大学校长助理、哲学院院长郝立新出席结业典礼并在主席台就座。结业典礼由中国人民大学副校长杨慧林主持。
44,日期： 2014-06-19,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3480.html,2014届毕业生学位授予仪式入场券等事项说明,哲学院2014届毕业生学位授予仪式入场券及亲友观礼券、毕业典礼入场券及亲友观礼券领取等事项说明
45,日期： 2019-12-02,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5835.html,中国人民大学国际佛学研究中心发布重大研究成果 《宗喀巴师徒三尊文集（对勘本）》出版,11月30日，《宗喀巴师徒三尊文集（对勘本）》新书发布会暨第九届国际佛学论坛在京举行，中国人民大学国际佛学研究中心取得重大研究成果。
46,日期： 2017-02-22,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4819.html,关于做好2016－2017学年春季学期本科课程助教管理工作的通知,各学院（系）及相关教学单位：
47,日期： 2014-07-03,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/787.html,何光沪新译著,何光沪教授译著：《现代基督教思想》（上下）
48,日期： 2019-10-09,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/244.html,哲学院现任各教研室主任,马克思主义哲学教研室
49,日期： 2012-04-03,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/888.html,哲学院2012年拟录取硕士研究生名单,哲学院2012年资格返回硕士研究生录取名单
50,日期： 2010-06-04,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4095.html,新兴宗教研究专家爱琳·巴克教授来我所演讲,“变迁中的东欧宗教”
51,日期： 2009-05-16,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4047.html,王庆节主讲：海德格尔的《康德书》研究(2009年5月),中国人民大学“国际前沿教师培训计划”之
52,日期： 2017-06-08,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4944.html,Buddhism and Marxism: Points of Intersection,NULL
53,日期： 2003-10-25,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/568.html,冯俊教授等著《后现代主义哲学讲演录》出版,《后现代主义哲学讲演录》
54,日期： 2014-10-20,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3503.html,关于申报北京市社会科学基金基础理论类项目的通知,
55,日期： 2019-05-26,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5634.html,预告|当代科技哲学前沿系列讲座2019：“科学与宗教是什么关系”为什么不是一个好问题？,一.讲座信息
56,日期： 2011-11-15,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/3762.html,中国人民大学哲学院（系）庆祝成立55周年,作者：文/校报 降瑞峰 刘月娇 图/新闻中心 罗豫伟 网新社 梁越 张逸真
57,日期： 2019-03-05,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5469.html,中国人民大学2019年硕士生考生复试体检安排,中国人民大学2019年硕士生考生复试体检安排已在中国人民大学研究生招生网公布，具体可查询网页链接：http://pgs.ruc.edu.cn/info/1043/1835.htm
58,日期： 2012-05-10,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4165.html,系列讲座：吴疆：佛法与方法：中国佛教史研究,中国人民大学   留学博士回国讲学项目
59,日期： 2010-10-08,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4103.html,[10-13]哲学家讲坛之七：李德顺：价值研究与中国道路,哲学院哲学家讲坛系列之七
60,日期： 2018-10-30,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5532.html,2017-2018学年研究生学术类奖学金推荐名单公示,
61,日期： 2020-03-31,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/5934.html,招生通知,招生通知
62,日期： 2016-12-08,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4390.html,人大外国哲学讲坛 2016秋季第三讲,2016年秋季第三讲
63,日期： 2016-09-10,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/4016.html,哲学院2016级新同学踏上爱智之旅,
